_num_key,org,#,ID_combined,Giocatore_combined,Ruolo_combined,Ruolo2_combined,Squadra_combined,Min.Gioc._combined,G_combined,GF_combined,GS_combined,Aut_combined,Ass_combined,CS_combined,GF.1_combined,GS.1_combined,Aut.1_combined,Ass.1_combined,TS_combined,GF.2_combined,GS.2_combined,Aut.2_combined,Ass.2_combined,M2_combined,M3_combined,Amm_combined,Esp_combined,Gdv_combined,Gdp_combined,RigS_combined,RigP_combined,Rt_combined,Rs_combined,T_combined,VG_combined,VC_combined,VTS_combined,_name_norm_combined,ID_new,Giocatore_new,Ruolo_new,Ruolo2_new,Squadra_new,Min.Gioc._new,G_new,GF_new,GS_new,Aut_new,Ass_new,CS_new,GF.1_new,GS.1_new,Aut.1_new,Ass.1_new,TS_new,GF.2_new,GS.2_new,Aut.2_new,Ass.2_new,M2_new,M3_new,Amm_new,Esp_new,Gdv_new,Gdp_new,RigS_new,RigP_new,Rt_new,Rs_new,T_new,VG_new,VC_new,VTS_new,_name_norm_new,matched_norm,match_score
253.0,,,253,DJIMSITI B.,D,D,ATALANTA,,5.54,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,5.5,5.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.5,5.5,6.0,djimsiti b.,253,DJIMSITI B.,D,D,ATALANTA,,5.54,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,5.5,5.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.5,5.5,6.0,djimsiti b.,djimsiti b.,100.0
852.0,,,852,DJURIC M.,A,A,PARMA,,"s,v,",0.0,0.0,0.0,0.0,"s,v,",0.0,0.0,0.0,0.0,"s,v,",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,djuric m.,852,DJURIC M.,A,A,PARMA,,"s,v,",0.0,0.0,0.0,0.0,"s,v,",0.0,0.0,0.0,0.0,"s,v,",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,djuric m.,djuric m.,100.0
411.0,JP,411.0,411,DODO,D,D,FIORENTINA,,6.53,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,6.0,6.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.5,5.5,6.5,dodo,411,DODO,D,D,FIORENTINA,,6.53,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,6.0,6.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.5,5.5,6.5,dodo,dodo,100.0
254.0,,,254,DOIG J.,D,D,SASSUOLO,,6.04,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,5.75,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.5,6.5,doig j.,254,DOIG J.,D,D,SASSUOLO,,6.04,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,5.75,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.5,6.5,doig j.,doig j.,100.0
854.0,,,854,DOUVIKAS T.,A,A,COMO,,7.53,1.0,0.0,0.0,0.0,7.5,1.0,0.0,0.0,0.0,7,1.0,0.0,0.0,0.0,7.5,7.33,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10.5,10.5,10.0,douvikas t.,854,DOUVIKAS T.,A,A,COMO,,7.53,1.0,0.0,0.0,0.0,7.5,1.0,0.0,0.0,0.0,7,1.0,0.0,0.0,0.0,7.5,7.33,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10.5,10.5,10.0,douvikas t.,douvikas t.,100.0
855.0,TE,855.0,855,DOVBYK A.,A,A,ROMA,15.0,5.53,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,5.75,5.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,6.0,5.5,dovbyk a.,855,DOVBYK A.,A,A,ROMA,15.0,5.53,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,5.75,5.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,6.0,5.5,dovbyk a.,dovbyk a.,100.0
856.0,VK,856.0,856,DYBALA P.,A,A,ROMA,15.0,6.04,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,6.25,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.5,7.0,dybala p.,856,DYBALA P.,A,A,ROMA,15.0,6.04,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,6.25,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.5,7.0,dybala p.,dybala p.,100.0
559.0,IÄ,559.0,559,EDERSON,C,C,ATALANTA,15.0,6.02,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,ederson,559,EDERSON,C,C,ATALANTA,15.0,6.02,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,ederson,ederson,100.0
858.0,TE,858.0,858,EKHATOR J.,A,A,GENOA,15.0,5.53,0.0,0.0,0.0,0.0,"s,v,",0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,5.5,5.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.5,ekhator j.,858,EKHATOR J.,A,A,GENOA,15.0,5.53,0.0,0.0,0.0,0.0,"s,v,",0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,5.5,5.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.5,ekhator j.,ekhator j.,100.0
701.0,JP,701.0,701,EL AYNAOUI N.,C,C,ROMA,15.0,6.04,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,6.0,5.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,5.5,el aynaoui n.,701,EL AYNAOUI N.,C,C,ROMA,15.0,6.04,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,6.0,5.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,5.5,el aynaoui n.,el aynaoui n.,100.0
562.0,,,562,EL SHAARAWY S.,C,C,ROMA,,6.04,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,6.0,el shaarawy s.,562,EL SHAARAWY S.,C,C,ROMA,,6.04,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,6.0,el shaarawy s.,el shaarawy s.,100.0
563.0,,,563,ELLERTSSON M.,C,C,GENOA,15.0,6.04,0.0,0.0,0.0,0.0,"s,v,",0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,ellertsson m.,563,ELLERTSSON M.,C,C,GENOA,15.0,6.04,0.0,0.0,0.0,0.0,"s,v,",0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,ellertsson m.,ellertsson m.,100.0
861.0,MT,861.0,861,ESPOSITO S.,A,A,CAGLIARI,,6.53,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,6.25,6.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.5,6.0,6.0,esposito s.,861,ESPOSITO S.,A,A,CAGLIARI,,6.53,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,6.25,6.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.5,6.0,6.0,esposito s.,esposito s.,100.0
565.0,,,565,ESTEVEZ N.,C,C,PARMA,,"s,v,",0.0,0.0,0.0,0.0,"s,v,",0.0,0.0,0.0,0.0,"s,v,",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,estevez n.,565,ESTEVEZ N.,C,C,PARMA,,"s,v,",0.0,0.0,0.0,0.0,"s,v,",0.0,0.0,0.0,0.0,"s,v,",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,estevez n.,estevez n.,100.0
416.0,JP,416.0,416,ESTUPINAN P.,D,D,MILAN,,6.04,0.0,0.0,0.0,1.0,5.5,0.0,0.0,0.0,1.0,5.5,0.0,0.0,0.0,1.0,5.75,5.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,5.5,6.5,estupinan p.,416,ESTUPINAN P.,D,D,MILAN,,6.04,0.0,0.0,0.0,1.0,5.5,0.0,0.0,0.0,1.0,5.5,0.0,0.0,0.0,1.0,5.75,5.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,5.5,6.5,estupinan p.,estupinan p.,100.0
566.0,PP,566.0,566,FABBIAN G.,C,C,BOLOGNA,15.0,5.53,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,"s,v,",0.0,0.0,0.0,0.0,5.75,5.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,6.0,0.0,fabbian g.,566,FABBIAN G.,C,C,BOLOGNA,15.0,5.53,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,"s,v,",0.0,0.0,0.0,0.0,5.75,5.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,6.0,0.0,fabbian g.,fabbian g.,100.0
,,,ALL.,FABREGAS C.,ALL,ALL,COMO,,8,,,,,8,,,,,8,,,,,,,0.0,0.0,,,,,,,,,,,fabregas c.,ALL.,FABREGAS C.,ALL,ALL,COMO,,8,,,,,8,,,,,8,,,,,,,0.0,0.0,,,,,,,,,,,fabregas c.,fabregas c.,100.0
567.0,,,567,FADERA A.,C,C,SASSUOLO,15.0,6.04,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,fadera a.,567,FADERA A.,C,C,SASSUOLO,15.0,6.04,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,fadera a.,fadera a.,100.0
568.0,JK,568.0,568,FAGIOLI N.,C,C,FIORENTINA,,6.04,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,6.0,fagioli n.,568,FAGIOLI N.,C,C,FIORENTINA,,6.04,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,6.0,fagioli n.,fagioli n.,100.0
114.0,IÄ,114.0,114,FALCONE W.,P,P,LECCE,,6.53,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,6.75,6.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.5,7.0,6.5,falcone w.,114,FALCONE W.,P,P,LECCE,,6.53,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,6.75,6.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.5,7.0,6.5,falcone w.,falcone w.,100.0
571.0,JH,571.0,571,FAZZINI J.,C,C,FIORENTINA,15.0,6.04,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,fazzini j.,571,FAZZINI J.,C,C,FIORENTINA,15.0,6.04,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,fazzini j.,fazzini j.,100.0
969.0,PP,969.0,969,FERGUSON E.,A,A,ROMA,,7.04,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,7.0,6.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,7.0,6.5,ferguson e.,969,FERGUSON E.,A,A,ROMA,,7.04,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,7.0,6.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,7.0,6.5,ferguson e.,ferguson e.,100.0
573.0,TE,573.0,573,FOFANA Y.,C,C,MILAN,,5.04,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,5.0,5.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,5.5,fofana y.,573,FOFANA Y.,C,C,MILAN,,5.04,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,5.0,5.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,5.5,fofana y.,fofana y.,100.0
574.0,MT,574.0,574,FOLORUNSHO M.,C,C,CAGLIARI,,6.04,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,6.25,6.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.5,6.0,folorunsho m.,574,FOLORUNSHO M.,C,C,CAGLIARI,,6.04,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,6.25,6.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.5,6.0,folorunsho m.,folorunsho m.,100.0
576.0,IÄ,576.0,576,FRENDRUP M.,C,C,GENOA,,6.04,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,6.25,6.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.5,6.0,frendrup m.,576,FRENDRUP M.,C,C,GENOA,,6.04,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,6.25,6.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.5,6.0,frendrup m.,frendrup m.,100.0
577.0,JP,577.0,577,FREULER R.,C,C,BOLOGNA,,6.04,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,5.75,5.67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.5,5.0,5.0,freuler r.,577,FREULER R.,C,C,BOLOGNA,,6.04,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,5.75,5.67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.5,5.0,5.0,freuler r.,freuler r.,100.0
266.0,IÄ,266.0,266,GABBIA M.,D,D,MILAN,,5.53,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,5.5,5.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.5,5.5,6.0,gabbia m.,266,GABBIA M.,D,D,MILAN,,5.53,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,5.5,5.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.5,5.5,6.0,gabbia m.,gabbia m.,100.0
267.0,,,267,GABRIEL T.,D,D,LECCE,,6.53,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.5,6.5,6.5,gabriel t.,267,GABRIEL T.,D,D,LECCE,,6.53,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.5,6.5,6.5,gabriel t.,gabriel t.,100.0
578.0,JH,578.0,578,GAETANO G.,C,C,CAGLIARI,15.0,6.53,0.0,0.0,0.0,1.0,6.5,0.0,0.0,0.0,1.0,6.5,0.0,0.0,0.0,1.0,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,6.5,7.5,gaetano g.,578,GAETANO G.,C,C,CAGLIARI,15.0,6.53,0.0,0.0,0.0,1.0,6.5,0.0,0.0,0.0,1.0,6.5,0.0,0.0,0.0,1.0,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,6.5,7.5,gaetano g.,gaetano g.,100.0
268.0,TE,268.0,268,GALLO A.,D,D,LECCE,,6.04,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,6.0,gallo a.,268,GALLO A.,D,D,LECCE,,6.04,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,6.0,gallo a.,gallo a.,100.0
269.0,,,269,GASPAR K.,D,D,LECCE,,6.04,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,6.25,6.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.5,6.5,gaspar k.,269,GASPAR K.,D,D,LECCE,,6.04,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,6.25,6.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.5,6.5,gaspar k.,gaspar k.,100.0
,,,ALL.,GASPERINI G.,ALL,ALL,ROMA,,7,,,,,7.5,,,,,6.5,,,,,,,0.0,0.0,,,,,,,,,,,gasperini g.,ALL.,GASPERINI G.,ALL,ALL,ROMA,,7,,,,,7.5,,,,,6.5,,,,,,,0.0,0.0,,,,,,,,,,,gasperini g.,gasperini g.,100.0
270.0,IÄ,270.0,270,GATTI F.,D,D,JUVENTUS,,6.04,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,6.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.5,5.5,5.5,gatti f.,270,GATTI F.,D,D,JUVENTUS,,6.04,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,6.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.5,5.5,5.5,gatti f.,gatti f.,100.0
579.0,,,579,GHION A.,C,C,SASSUOLO,,"s,v,",0.0,0.0,0.0,0.0,"s,v,",0.0,0.0,0.0,0.0,"s,v,",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ghion a.,579,GHION A.,C,C,SASSUOLO,,"s,v,",0.0,0.0,0.0,0.0,"s,v,",0.0,0.0,0.0,0.0,"s,v,",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ghion a.,ghion a.,100.0
274.0,,,274,GILA M.,D,D,LAZIO,,5.04,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,5.0,gila m.,274,GILA M.,D,D,LAZIO,,5.04,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,5.0,gila m.,gila m.,100.0
,,,ALL.,GILARDINO A.,ALL,ALL,PISA,,7,,,,,6.5,,,,,6.5,,,,,,,0.0,0.0,,,,,,,,,,,gilardino a.,ALL.,GILARDINO A.,ALL,ALL,PISA,,7,,,,,6.5,,,,,6.5,,,,,,,0.0,0.0,,,,,,,,,,,gilardino a.,gilardino a.,100.0
580.0,,,580,GILMOUR B.,C,C,NAPOLI,,"s,v,",0.0,0.0,0.0,0.0,"s,v,",0.0,0.0,0.0,0.0,"s,v,",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gilmour b.,580,GILMOUR B.,C,C,NAPOLI,,"s,v,",0.0,0.0,0.0,0.0,"s,v,",0.0,0.0,0.0,0.0,"s,v,",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gilmour b.,gilmour b.,100.0
865.0,,,865,GIMENEZ Santiago,A,A,MILAN,,4.53,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,4.75,4.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.5,5.0,4.5,gimenez santiago,865,GIMENEZ Santiago,A,A,MILAN,,4.53,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,4.75,4.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.5,5.0,4.5,gimenez santiago,gimenez santiago,100.0
867.0,,,867,GONZALEZ N.,A,A,JUVENTUS,,"s,v,",0.0,0.0,0.0,0.0,"s,v,",0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,gonzalez n.,867,GONZALEZ N.,A,A,JUVENTUS,,"s,v,",0.0,0.0,0.0,0.0,"s,v,",0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,gonzalez n.,gonzalez n.,100.0
278.0,VK,278.0,278,GOSENS Robin,D,D,FIORENTINA,,6.04,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,6.25,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.5,5.5,gosens robin,278,GOSENS Robin,D,D,FIORENTINA,,6.04,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,6.25,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.5,5.5,gosens robin,gosens robin,100.0
699.0,,,699,GRASSI A.,C,C,CREMONESE,,6.04,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,6.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.5,5.5,5.5,grassi a.,699,GRASSI A.,C,C,CREMONESE,,6.04,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,6.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.5,5.5,5.5,grassi a.,grassi a.,100.0
582.0,,,582,GRONBAEK A.,C,C,GENOA,,6.04,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,6.0,gronbaek a.,582,GRONBAEK A.,C,C,GENOA,,6.04,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,6.0,gronbaek a.,gronbaek a.,100.0
,,,ALL.,GROSSI F.,ALL,ALL,SASSUOLO,,5.5,,,,,5.5,,,,,5.5,,,,,,,0.0,0.0,,,,,,,,,,,grossi f.,ALL.,GROSSI F.,ALL,ALL,SASSUOLO,,5.5,,,,,5.5,,,,,5.5,,,,,,,0.0,0.0,,,,,,,,,,,grossi f.,grossi f.,100.0
868.0,VK,868.0,868,GUDMUNDSSON A.,A,A,FIORENTINA,,5.53,0.0,0.0,0.0,1.0,6,0.0,0.0,0.0,1.0,5.5,0.0,0.0,0.0,1.0,5.75,5.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.5,6.0,6.5,gudmundsson a.,868,GUDMUNDSSON A.,A,A,FIORENTINA,,5.53,0.0,0.0,0.0,1.0,6,0.0,0.0,0.0,1.0,5.5,0.0,0.0,0.0,1.0,5.75,5.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.5,6.0,6.5,gudmundsson a.,gudmundsson a.,100.0
583.0,JK,583.0,583,GUENDOUZI M.,C,C,LAZIO,,5.04,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5.25,5.17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.5,5.0,4.5,guendouzi m.,583,GUENDOUZI M.,C,C,LAZIO,,5.04,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5.25,5.17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.5,5.0,4.5,guendouzi m.,guendouzi m.,100.0
