giornata,manager,team_total,player_num,role,name,vote,sub_used,indicators,adjustments
15,Harma,67.0,9,A,Vlahovic,10.0,False,GG,
15,Harma,67.0,10,A,Zaccagni,5.5,False,,
15,Harma,67.0,11,A,Caputo,,False,,
15,Harma,67.0,12,A,Kvaratskhelia,5.5,True,,
15,Harma,67.0,13,A,El Shaarawy,4.5,False,,
15,Harma,67.0,14,A,Banda,,False,,
15,Harma,67.0,15,C,Fazzini,6.5,True,,
15,Harma,67.0,16,C,Boloca,5.0,False,,
15,Harma,67.0,17,C,Ricci Samuele,6.5,False,,
15,Harma,67.0,18,C,Ciurria,5.0,False,,
15,Harma,67.0,19,D,Baschirotto,6.0,False,,
15,Harma,67.0,20,D,Gallo An.,6.5,False,,
15,Harma,67.0,21,D,De Silvestri,,False,,
15,Harma,67.0,22,D,Vina,,False,,
15,Harma,67.0,23,D,Bijol,,False,,
15,Keränen,72.0,1,P,Sorrentino,6.0,False,,-5
15,Keränen,72.0,2,D,Ruggeri,6.5,False,,
15,Keränen,72.0,3,D,Ranieri,6.0,False,,
15,Keränen,72.0,4,D,Parisi Fa.,,False,,
15,Keränen,72.0,5,C,Locatelli M.,7.5,False,S,
15,Keränen,72.0,6,C,Guendouzi,6.0,False,,
15,Keränen,72.0,7,C,Rovella,7.0,False,,
15,Keränen,72.0,8,D,Dimarco,8.0,False,S,
15,Keränen,72.0,9,A,Retegui,5.0,False,,
15,Keränen,72.0,10,C,Chiesa F.,8.0,False,G,
15,Keränen,72.0,11,A,Isaksen,5.0,False,,
15,Keränen,72.0,12,P,Di Gregorio,,False,,
15,Keränen,72.0,13,C,Miretti,7.0,True,S,
15,Keränen,72.0,14,C,Nicolussi Caviglia,,False,,
15,Keränen,72.0,15,D,Zappacosta,7.5,False,G,
15,Keränen,72.0,16,A,Lucca,7.0,False,S,
15,Keränen,72.0,17,D,Terracciano Fi.,,False,,
15,Keränen,72.0,18,A,Immobile,5.5,False,,
15,Keränen,72.0,19,A,Mulattieri,,False,,
15,Keränen,72.0,20,D,Spinazzola,5.5,False,,
15,Keränen,72.0,21,C,Vignato Sam.,,False,,
15,Keränen,72.0,22,D,Zanoli,,False,,
15,Keränen,72.0,23,C,Ranocchia Fi.,,False,,
15,Keränen,72.0,24,C,Oristanio,,False,,
15,Keränen,72.0,25,D,Pirola,,False,,
15,Kouvonkorpi,66.5,1,P,Maignan,7.0,False,,-1
15,Kouvonkorpi,66.5,2,D,Beukema,,False,,
15,Kouvonkorpi,66.5,3,D,Bani,6.5,False,,
15,Kouvonkorpi,66.5,4,D,Pavard,7.0,False,,
15,Kouvonkorpi,66.5,5,C,Lobotka,5.0,False,,
15,Kouvonkorpi,66.5,6,C,Duncan,5.5,False,,
15,Kouvonkorpi,66.5,7,C,Cajuste,6.0,False,,
15,Kouvonkorpi,66.5,8,C,Frattesi,6.5,False,,
15,Kouvonkorpi,66.5,9,A,Leao,6.0,False,,
15,Kouvonkorpi,66.5,10,A,Gudmundsson,6.0,False,,
15,Kouvonkorpi,66.5,11,A,Cambiaghi,6.0,False,,
15,Kouvonkorpi,66.5,12,P,Sportiello,,False,,
15,Kouvonkorpi,66.5,13,C,Arthur,6.5,False,,
15,Kouvonkorpi,66.5,14,C,Luis Alberto,7.5,False,S,
15,Kouvonkorpi,66.5,15,C,Musah,6.0,False,,
15,Kouvonkorpi,66.5,16,C,Gagliardini,4.5,False,,
15,Kouvonkorpi,66.5,17,C,Samardzic,5.5,False,,
15,Kouvonkorpi,66.5,18,A,Romero Luka,,False,,
15,Kouvonkorpi,66.5,19,D,Matturro,,False,,
15,Kouvonkorpi,66.5,20,D,Corazza,,False,,
15,Kouvonkorpi,66.5,21,D,Toloi,,False,,
15,Kouvonkorpi,66.5,22,D,D'Ambrosio,5.0,True,,
15,Kouvonkorpi,66.5,23,A,Luvumbo,,False,,
15,Pekkala,69.5,1,P,Martinez Josep,6.0,False,,
15,Pekkala,69.5,2,D,Cambiaso,6.5,False,,
15,Pekkala,69.5,3,D,Hernandez Theo,8.0,False,G,
15,Pekkala,69.5,4,D,Calafiori,4.0,False,ag,
15,Pekkala,69.5,5,C,Harroui,4.5,False,,
15,Pekkala,69.5,6,C,De Ketelaere,8.5,False,G,
15,Pekkala,69.5,7,C,Strefezza,6.0,False,,
15,Pekkala,69.5,8,C,Soule,5.5,False,,
15,Pekkala,69.5,9,A,Thuram Ma.,8.5,False,G S,
15,Pekkala,69.5,10,A,Pulisic,6.5,False,,
15,Pekkala,69.5,11,A,Dybala,,False,,
15,Pekkala,69.5,12,P,Leali,,False,,
15,Pekkala,69.5,13,A,Colombo Lo.,5.5,True,,
15,Pekkala,69.5,14,A,Dia,,False,,
15,Pekkala,69.5,15,A,Krstovic,5.0,False,,
15,Pekkala,69.5,16,C,Aouar,,False,,
15,Pekkala,69.5,17,C,Baldanzi,,False,,
15,Pekkala,69.5,18,C,Fabbian,6.0,False,,
15,Pekkala,69.5,19,C,Pafundi,,False,,
15,Pekkala,69.5,20,D,Monterisi,,False,,
15,Pekkala,69.5,21,D,Pedersen,5.5,False,,
15,Pekkala,69.5,22,D,Thiaw,,False,,
15,Pekkala,69.5,23,D,Pongracic,5.5,False,,
15,Pekkala,69.5,24,D,Doig,6.5,False,,
15,Pekkala,69.5,25,D,Missori,5.5,False,,
15,Putula,70.0,1,P,Montipo,5.5,False,,-1
15,Putula,70.0,2,D,Kolasinac,6.0,False,,
15,Putula,70.0,3,D,Kayode,5.0,False,,
15,Putula,70.0,4,D,Bremer,7.0,False,,
15,Putula,70.0,5,C,Koopmeiners,8.5,False,G,
15,Putula,70.0,6,C,Reijnders,7.0,False,S,
15,Putula,70.0,7,C,Rabiot,6.0,False,,
15,Putula,70.0,8,C,Freuler,7.0,False,,
15,Putula,70.0,9,A,Lukaku,5.0,False,,
15,Putula,70.0,10,C,Nandez,7.0,False,,
15,Putula,70.0,11,C,Pereyra,6.0,False,,
15,Putula,70.0,12,A,Kean,,False,,
15,Putula,70.0,13,A,Zirkzee,,False,,
15,Putula,70.0,14,A,Osimhen,,False,,
15,Putula,70.0,15,C,Bajrami,,False,,
15,Putula,70.0,16,C,Coulibaly Las.,,False,,
15,Putula,70.0,17,C,Tameze,6.5,False,,
15,Putula,70.0,18,D,Lazaro,6.0,False,,
15,Putula,70.0,19,D,Caleb Okoli,5.0,False,,
15,Putula,70.0,20,D,Zemura,,False,,
15,Putula,70.0,21,C,Rafia,,False,,
15,Putula,70.0,22,D,Marusic,6.0,False,,
15,Tuuri,73.5,1,P,Silvestri Ma.,,False,,
15,Tuuri,73.5,2,D,Scalvini,6.5,False,,
15,Tuuri,73.5,3,D,Milenkovic,,False,,
15,Tuuri,73.5,4,D,Buongiorno,7.0,False,,
15,Tuuri,73.5,5,C,Bonaventura,6.0,False,,
15,Tuuri,73.5,6,C,Mandragora,6.0,False,,
15,Tuuri,73.5,7,C,Candreva,8.0,False,G,
15,Tuuri,73.5,8,C,Ferguson,6.5,False,,
15,Tuuri,73.5,9,A,Beltran,8.0,False,G,
15,Tuuri,73.5,10,A,Berardi D.,6.0,False,,
15,Tuuri,73.5,11,A,Orsolini,8.0,False,G,
15,Tuuri,73.5,12,P,Okoye,6.0,True,,-2
15,Tuuri,73.5,13,A,Scamacca,6.0,False,,
15,Tuuri,73.5,14,A,Raspadori,5.5,False,,
15,Tuuri,73.5,15,C,Pessina,7.5,False,G,
15,Tuuri,73.5,16,C,Cancellieri,6.0,False,,
15,Tuuri,73.5,17,C,Folorunsho,5.5,False,,
15,Tuuri,73.5,18,D,Biraghi,5.5,True,,
15,Tuuri,73.5,19,D,Di Lorenzo,5.5,False,,
15,Tuuri,73.5,20,D,Dorgu,,False,,
15,Tuuri,73.5,21,D,Viti,5.0,False,,
15,Tuuri,73.5,22,D,Coppola Di.,6.5,False,,
15,Tuuri,73.5,23,D,Zappa,6.5,False,,
15,Tuuri,73.5,24,D,Faraoni,7.0,False,S,
15,Äärelä,82.5,1,P,Ochoa,7.5,False,,-2
15,Äärelä,82.5,2,D,Dumfries,,False,,
15,Äärelä,82.5,3,D,Danilo Luiz,6.5,False,,
15,Äärelä,82.5,4,D,Martinez Quarta,6.5,False,,
15,Äärelä,82.5,5,D,Djimsiti,6.5,False,,
15,Äärelä,82.5,6,C,Ederson,8.5,False,G,
15,Äärelä,82.5,7,C,Mkhitaryan,8.0,False,S,
15,Äärelä,82.5,8,C,Calhanoglu,9.5,False,GG,
15,Äärelä,82.5,9,A,Martinez La.,10.0,False,GG,
15,Äärelä,82.5,10,A,Carboni Val.,6.0,False,,
15,Äärelä,82.5,11,C,Pellegrini Lo.,7.0,False,,
15,Äärelä,82.5,12,A,Gonzalez Ni.,,False,,
15,Äärelä,82.5,13,A,Traore Chaka,,False,,
15,Äärelä,82.5,14,C,Zielinski,,False,,
15,Äärelä,82.5,15,D,Gatti Fe.,,False,,
15,Äärelä,82.5,16,D,Huijsen,,False,,
15,Äärelä,82.5,17,D,Gila,6.5,True,,
15,Äärelä,82.5,18,D,Hien,7.0,False,,
15,Äärelä,82.5,19,C,Barrenechea,5.0,False,,
15,Äärelä,82.5,20,A,Touré E.B.,,False,,
15,Äärelä,82.5,21,A,Vivaldo,,False,,
15,Äärelä,82.5,22,C,Krunic,,False,,
15,Äärelä,82.5,23,P,Costil,,False,,
17,Ekholm,72.0,1,P,Carnesecchi,6.5,False,,
17,Ekholm,72.0,2,D,Gendrey,7.0,False,S,
17,Ekholm,72.0,3,D,Romagnoli,6.5,False,,
17,Ekholm,72.0,4,D,Kristensen Ra.,6.0,False,,
17,Ekholm,72.0,5,C,Loftus-Cheek,9.5,False,GG,
17,Ekholm,72.0,6,C,Cristante,6.5,False,,
17,Ekholm,72.0,7,C,Colpani,8.0,False,G,
17,Ekholm,72.0,8,C,Bove,6.0,False,,
17,Ekholm,72.0,9,C,Felipe Anderson,6.0,False,,
17,Ekholm,72.0,10,A,Yildiz,6.0,False,,
17,Ekholm,72.0,11,A,Giroud,4.0,False,R,
17,Ekholm,72.0,12,A,Pinamonti,5.5,False,,
17,Ekholm,72.0,13,A,Belotti,,False,,
17,Ekholm,72.0,14,C,Iling-Junior,5.5,False,,
17,Ekholm,72.0,15,C,Lovric,5.0,False,,
17,Ekholm,72.0,16,A,Almqvist,6.5,False,,
17,Ekholm,72.0,17,C,Weah Tim.,5.0,False,,
17,Ekholm,72.0,18,D,Tiago Djalo,,False,,
17,Ekholm,72.0,19,C,Aebischer,6.5,False,,
17,Ekholm,72.0,20,D,Ferreira Joao,4.5,False,,
17,Ekholm,72.0,21,D,Ndicka,,False,,
17,Ekholm,72.0,22,D,Tomori,,False,,
17,Ekholm,72.0,23,A,Camarda,,False,,
17,Ekholm,72.0,24,P,Musso,,False,,
17,Harma,71.5,1,P,Consigli,6.0,False,,-1
17,Harma,71.5,2,D,Bellanova,8.0,False,S,
17,Harma,71.5,3,D,Vasquez Johan,6.0,False,,
17,Harma,71.5,4,D,Baschirotto,6.0,False,,
17,Harma,71.5,5,D,Gallo An.,5.5,False,,
17,Harma,71.5,6,C,Ciurria,6.0,False,,
17,Harma,71.5,7,C,Ricci Samuele,8.0,False,G,
17,Harma,71.5,8,C,Mazzitelli,6.0,False,,
17,Harma,71.5,9,C,Boloca,6.0,False,,
17,Harma,71.5,10,A,Vlahovic,8.0,False,G,
17,Harma,71.5,11,A,El Shaarawy,6.0,False,,
17,Harma,71.5,12,A,Caputo,,False,,
17,Harma,71.5,13,A,Zaccagni,,False,,
17,Harma,71.5,14,A,Kvaratskhelia,,False,,
17,Harma,71.5,15,A,Banda,5.5,False,,
17,Harma,71.5,16,C,Deiola,,False,,
17,Harma,71.5,17,C,Maleh,6.5,False,,
17,Harma,71.5,18,C,Fazzini,,False,,
17,Harma,71.5,19,C,Barella,,False,,
17,Harma,71.5,20,D,De Silvestri,6.0,False,,
17,Harma,71.5,21,D,Luperto,7.0,False,S,
17,Harma,71.5,22,D,Bijol,,False,,
17,Keränen,67.0,1,P,Di Gregorio,6.0,False,,
17,Keränen,67.0,2,D,Zappacosta,6.0,False,,
17,Keränen,67.0,3,D,Ruggeri,7.0,False,,
17,Keränen,67.0,4,D,Zortea,,False,,
17,Keränen,67.0,5,C,Locatelli M.,5.0,False,,
17,Keränen,67.0,6,C,Miretti,5.5,False,,
17,Keränen,67.0,7,C,Rovella,6.0,False,,
17,Keränen,67.0,8,D,Dimarco,,False,,
17,Keränen,67.0,9,A,Lucca,5.5,False,,
17,Keränen,67.0,10,A,Isaksen,6.0,False,,
17,Keränen,67.0,11,A,Retegui,9.0,False,G S,
17,Keränen,67.0,12,P,Sorrentino,,False,,
17,Keränen,67.0,13,A,Pellegri,,False,,
17,Keränen,67.0,14,A,Mulattieri,5.5,False,,
17,Keränen,67.0,15,C,Zerbin,6.0,True,,
17,Keränen,67.0,16,C,Guendouzi,5.5,False,,
17,Keränen,67.0,17,C,Nicolussi Caviglia,,False,,
17,Keränen,67.0,18,D,Terracciano Fi.,5.0,True,,
17,Keränen,67.0,19,D,Ranieri,6.0,False,,
17,Keränen,67.0,20,D,Parisi Fa.,5.0,False,,
17,Keränen,67.0,21,D,Zanoli,6.0,False,,
17,Keränen,67.0,22,C,Chiesa F.,,False,,
17,Keränen,67.0,23,A,Immobile,,False,,
17,Keränen,67.0,24,D,Spinazzola,,False,,
17,Keränen,67.0,25,C,Oristanio,,False,,
17,Keränen,67.0,26,D,Pirola,,False,,
17,Kouvonkorpi,68.0,1,P,Maignan,5.5,False,,-2
17,Kouvonkorpi,68.0,2,D,D'Ambrosio,6.5,False,,
17,Kouvonkorpi,68.0,3,D,Bani,6.0,False,,
17,Kouvonkorpi,68.0,4,D,Pavard,7.0,False,,
17,Kouvonkorpi,68.0,5,C,Lobotka,6.5,False,,
17,Kouvonkorpi,68.0,6,C,Gagliardini,,False,,
17,Kouvonkorpi,68.0,7,C,Frattesi,6.0,False,,
17,Kouvonkorpi,68.0,8,C,Luis Alberto,5.5,False,,
17,Kouvonkorpi,68.0,9,C,Samardzic,5.0,False,,
17,Kouvonkorpi,68.0,10,A,Gudmundsson,6.5,False,,
17,Kouvonkorpi,68.0,11,A,Leao,6.5,False,,
17,Kouvonkorpi,68.0,12,P,Sportiello,,False,,
17,Kouvonkorpi,68.0,13,D,Matturro,,False,,
17,Kouvonkorpi,68.0,14,D,Toloi,,False,,
17,Kouvonkorpi,68.0,15,A,Cambiaghi,7.0,True,,
17,Kouvonkorpi,68.0,16,C,Musah,6.0,False,,
17,Kouvonkorpi,68.0,17,D,Beukema,5.0,False,,
17,Kouvonkorpi,68.0,18,C,Arthur,5.5,False,,
17,Kouvonkorpi,68.0,19,C,Duncan,5.0,False,,
17,Kouvonkorpi,68.0,20,C,Cajuste,,False,,
17,Kouvonkorpi,68.0,21,A,Brenner,,False,,
17,Kouvonkorpi,68.0,22,D,Corazza,,False,,
17,Kouvonkorpi,68.0,23,A,Luvumbo,,False,,
17,Pekkala,70.0,1,P,Martinez Josep,8.0,False,R,-1
17,Pekkala,70.0,2,D,Cambiaso,6.5,False,,
17,Pekkala,70.0,3,D,Hernandez Theo,3.5,False,R,
17,Pekkala,70.0,4,D,Calafiori,6.5,False,S,
17,Pekkala,70.0,5,C,Harroui,6.0,False,,
17,Pekkala,70.0,6,C,De Ketelaere,8.5,False,SS,
17,Pekkala,70.0,7,C,Strefezza,,False,,
17,Pekkala,70.0,8,C,Soule,5.5,False,,
17,Pekkala,70.0,9,A,Thuram Ma.,6.5,False,,
17,Pekkala,70.0,10,A,Pulisic,5.5,False,,
17,Pekkala,70.0,11,A,Dybala,8.0,False,G,
17,Pekkala,70.0,12,P,Leali,,False,,
17,Pekkala,70.0,13,A,Colombo Lo.,,False,,
17,Pekkala,70.0,14,A,Krstovic,6.5,False,G R,
17,Pekkala,70.0,15,C,Aouar,5.5,True,,
17,Pekkala,70.0,16,C,Baldanzi,8.0,False,G,
17,Pekkala,70.0,17,C,Fabbian,6.5,False,,
17,Pekkala,70.0,18,D,Holm,6.5,False,,
17,Pekkala,70.0,19,D,Monterisi,,False,,
17,Pekkala,70.0,20,D,Pedersen,6.0,False,,
17,Pekkala,70.0,21,D,Thiaw,,False,,
17,Pekkala,70.0,22,D,Pongracic,6.0,False,,
17,Pekkala,70.0,23,D,Doig,6.0,False,,
17,Pekkala,70.0,24,A,Popovic,,False,,
17,Putula,69.0,1,P,Montipo,6.0,False,,-1
17,Putula,69.0,2,D,Kolasinac,7.0,False,,
17,Putula,69.0,3,D,Lazaro,7.0,False,S,
17,Putula,69.0,4,D,Bremer,6.5,False,,
17,Putula,69.0,5,C,Koopmeiners,,False,,
17,Putula,69.0,6,C,Reijnders,6.0,False,,
17,Putula,69.0,7,C,Rabiot,,False,,
17,Putula,69.0,8,C,Pereyra,5.5,False,,
17,Putula,69.0,9,A,Lukaku,5.5,False,,
17,Putula,69.0,10,C,Nandez,6.0,False,,
17,Putula,69.0,11,A,Zirkzee,8.0,False,G,
17,Putula,69.0,12,A,Kean,,False,,
17,Putula,69.0,13,C,Freuler,6.0,True,,
17,Putula,69.0,14,A,Osimhen,,False,,
17,Putula,69.0,15,C,Bajrami,,False,,
17,Putula,69.0,16,C,Coulibaly Las.,,False,,
17,Putula,69.0,17,C,Tameze,5.5,True,,
17,Putula,69.0,18,D,Kayode,,False,,
17,Putula,69.0,19,D,Caleb Okoli,5.5,False,,
17,Putula,69.0,20,D,Zemura,,False,,
17,Putula,69.0,21,C,Rafia,5.5,False,,
17,Putula,69.0,22,D,Marusic,6.0,False,,
17,Tuuri,70.0,1,P,Silvestri Ma.,,False,,
17,Tuuri,70.0,2,D,Zappa,6.0,False,S,
17,Tuuri,70.0,3,D,Scalvini,6.0,False,,
17,Tuuri,70.0,4,D,Buongiorno,7.0,False,,
17,Tuuri,70.0,5,C,Bonaventura,6.0,False,,
17,Tuuri,70.0,6,C,Folorunsho,5.5,False,,
17,Tuuri,70.0,7,C,Candreva,7.0,False,,
17,Tuuri,70.0,8,C,Ferguson,5.5,False,,
17,Tuuri,70.0,9,A,Beltran,5.5,False,,
17,Tuuri,70.0,10,A,Orsolini,8.0,False,G,
17,Tuuri,70.0,11,A,Scamacca,7.5,False,G,
17,Tuuri,70.0,12,P,Okoye,6.0,True,,-2
17,Tuuri,70.0,13,A,Raspadori,5.5,False,,
17,Tuuri,70.0,14,C,Pessina,6.0,False,,
17,Tuuri,70.0,15,C,Mandragora,,False,,
17,Tuuri,70.0,16,C,Cancellieri,6.0,False,,
17,Tuuri,70.0,17,D,Milenkovic,,False,,
17,Tuuri,70.0,18,D,Di Lorenzo,6.0,False,,
17,Tuuri,70.0,19,D,Faraoni,6.0,False,,
17,Tuuri,70.0,20,D,Coppola Di.,,False,,
17,Tuuri,70.0,21,D,Dorgu,,False,,
17,Tuuri,70.0,22,D,Viti,6.0,False,,
17,Tuuri,70.0,23,A,Berardi D.,,False,,
17,Tuuri,70.0,24,D,Biraghi,,False,,
17,Äärelä,68.0,1,P,Ochoa,6.0,False,,-2
17,Äärelä,68.0,2,D,Buchanan,,False,,
17,Äärelä,68.0,3,D,Gatti Fe.,6.0,False,,
17,Äärelä,68.0,4,D,Djimsiti,6.5,False,,
17,Äärelä,68.0,5,D,Huijsen,,False,,
17,Äärelä,68.0,6,C,Mkhitaryan,7.0,False,,
17,Äärelä,68.0,7,C,Pellegrini Lo.,7.5,False,G,
17,Äärelä,68.0,8,C,Ederson,6.0,False,,
17,Äärelä,68.0,9,A,Martinez La.,8.0,False,G,
17,Äärelä,68.0,10,A,Carboni Val.,5.5,False,,
17,Äärelä,68.0,11,C,Messias,,False,,
17,Äärelä,68.0,12,A,Touré E.B.,,False,,
17,Äärelä,68.0,13,A,Gonzalez Ni.,3.5,True,R,
17,Äärelä,68.0,14,C,Walace,5.5,True,,
17,Äärelä,68.0,15,D,Danilo Luiz,,False,,
17,Äärelä,68.0,16,D,Gila,6.5,True,,
17,Äärelä,68.0,17,D,Dumfries,6.0,False,,
17,Äärelä,68.0,18,D,Martinez Quarta,6.0,False,,
17,Äärelä,68.0,19,A,Traore Chaka,,False,,
17,Äärelä,68.0,20,C,Calhanoglu,,False,,
17,Äärelä,68.0,21,C,Bennacer,,False,,
17,Äärelä,68.0,22,D,Hien,,False,,
17,Äärelä,68.0,23,P,Costil,,False,,
18,Ekholm,64.5,1,P,Carnesecchi,6.5,False,,-1
18,Ekholm,64.5,2,D,Gendrey,6.0,False,,
18,Ekholm,64.5,3,D,Romagnoli,5.5,False,,
18,Ekholm,64.5,4,D,Kristensen Ra.,6.0,False,,
18,Ekholm,64.5,5,C,Loftus-Cheek,5.5,False,,
18,Ekholm,64.5,6,C,Malinovskii,5.5,False,,
18,Ekholm,64.5,7,C,Colpani,5.0,False,,
18,Ekholm,64.5,8,C,Felipe Anderson,4.5,False,,
18,Ekholm,64.5,9,A,Belotti,6.0,False,,
18,Ekholm,64.5,10,A,Yildiz,5.0,False,,
18,Ekholm,64.5,11,A,Giroud,9.0,False,G S,
18,Ekholm,64.5,12,A,Pinamonti,5.5,False,,
18,Ekholm,64.5,13,C,Cristante,7.0,False,,
18,Ekholm,64.5,14,C,Bove,6.0,False,,
18,Ekholm,64.5,15,C,Iling-Junior,,False,,
18,Ekholm,64.5,16,A,Almqvist,6.0,False,,
18,Ekholm,64.5,17,C,Weah Tim.,5.5,False,,
18,Ekholm,64.5,18,D,Tiago Djalo,,False,,
18,Ekholm,64.5,19,C,Aebischer,5.5,False,,
18,Ekholm,64.5,20,D,Ferreira Joao,,False,,
18,Ekholm,64.5,21,D,Ndicka,,False,,
18,Ekholm,64.5,22,D,Tomori,,False,,
18,Ekholm,64.5,23,D,Tikvic,,False,,
18,Ekholm,64.5,24,A,Camarda,,False,,
18,Ekholm,64.5,25,P,Musso,,False,,
18,Harma,67.5,1,P,Consigli,5.5,False,,-4
18,Harma,67.5,2,D,Bellanova,5.5,False,,
18,Harma,67.5,3,D,Vasquez Johan,6.0,False,,
18,Harma,67.5,4,D,Luperto,7.0,False,,
18,Harma,67.5,5,C,Barella,6.5,False,,
18,Harma,67.5,6,C,Boloca,5.0,False,,
18,Harma,67.5,7,C,Ricci Samuele,5.0,False,,
18,Harma,67.5,8,C,Mazzitelli,7.0,False,G,
18,Harma,67.5,9,A,Vlahovic,5.0,False,,
18,Harma,67.5,10,A,Kvaratskhelia,8.5,False,G,
18,Harma,67.5,11,A,El Shaarawy,6.5,False,,
18,Harma,67.5,12,A,Caputo,,False,,
18,Harma,67.5,13,A,Zaccagni,,False,,
18,Harma,67.5,14,A,Banda,6.5,False,,
18,Harma,67.5,15,C,Maleh,6.5,False,,
18,Harma,67.5,16,C,Fazzini,,False,,
18,Harma,67.5,17,C,Ciurria,5.5,False,,
18,Harma,67.5,18,C,Zalewski,6.0,False,,
18,Harma,67.5,19,D,Baschirotto,6.0,False,,
18,Harma,67.5,20,D,De Silvestri,,False,,
18,Harma,67.5,21,D,Gallo An.,6.0,False,,
18,Harma,67.5,22,D,Bijol,,False,,
18,Keränen,66.0,1,P,Di Gregorio,7.0,False,,
18,Keränen,66.0,2,D,Ruggeri,6.5,False,,
18,Keränen,66.0,3,D,Ranieri,5.5,False,,
18,Keränen,66.0,4,D,Zappacosta,,False,,
18,Keränen,66.0,5,C,Zerbin,6.0,False,,
18,Keränen,66.0,6,C,Guendouzi,5.5,False,,
18,Keränen,66.0,7,C,Chiesa F.,5.5,False,,
18,Keränen,66.0,8,D,Dimarco,5.0,False,,
18,Keränen,66.0,9,A,Retegui,5.5,False,,
18,Keränen,66.0,10,A,Lucca,6.5,False,,
18,Keränen,66.0,11,A,Immobile,7.5,False,G,
18,Keränen,66.0,12,P,Sorrentino,,False,,
18,Keränen,66.0,13,A,Pellegri,5.5,False,,
18,Keränen,66.0,14,A,Isaksen,4.0,False,,
18,Keränen,66.0,15,A,Mulattieri,,False,,
18,Keränen,66.0,16,D,Parisi Fa.,5.5,True,,
18,Keränen,66.0,17,C,Rovella,4.5,False,,
18,Keränen,66.0,18,C,Gaetano,5.5,False,,
18,Keränen,66.0,19,C,Nicolussi Caviglia,,False,,
18,Keränen,66.0,20,D,Terracciano Fi.,,False,,
18,Keränen,66.0,21,C,Locatelli M.,6.0,False,,
18,Keränen,66.0,22,D,Zanoli,6.0,False,,
18,Keränen,66.0,23,D,Spinazzola,,False,,
18,Keränen,66.0,24,D,Zortea,,False,,
18,Keränen,66.0,25,D,Pirola,,False,,
18,Keränen,66.0,26,C,Oristanio,,False,,
18,Kouvonkorpi,66.0,1,P,Maignan,5.0,False,,-2
18,Kouvonkorpi,66.0,2,D,Beukema,6.5,False,,
18,Kouvonkorpi,66.0,3,D,Bani,6.0,False,,
18,Kouvonkorpi,66.0,4,D,Pavard,7.0,False,,
18,Kouvonkorpi,66.0,5,C,Lobotka,5.5,False,,
18,Kouvonkorpi,66.0,6,C,Duncan,5.0,False,,
18,Kouvonkorpi,66.0,7,C,Musah,,False,,
18,Kouvonkorpi,66.0,8,C,Samardzic,6.0,False,,
18,Kouvonkorpi,66.0,9,A,Leao,7.5,False,S,
18,Kouvonkorpi,66.0,10,A,Gudmundsson,5.5,False,,
18,Kouvonkorpi,66.0,11,A,Cambiaghi,6.5,False,,
18,Kouvonkorpi,66.0,12,P,Sportiello,,False,,
18,Kouvonkorpi,66.0,13,A,Brenner,,False,,
18,Kouvonkorpi,66.0,14,C,Cajuste,5.5,True,,
18,Kouvonkorpi,66.0,15,C,Frattesi,,False,,
18,Kouvonkorpi,66.0,16,C,Gagliardini,,False,,
18,Kouvonkorpi,66.0,17,C,Luis Alberto,4.5,False,,
18,Kouvonkorpi,66.0,18,C,Arthur,,False,,
18,Kouvonkorpi,66.0,19,D,Matturro,,False,,
18,Kouvonkorpi,66.0,20,D,Corazza,,False,,
18,Kouvonkorpi,66.0,21,D,Toloi,,False,,
18,Kouvonkorpi,66.0,22,D,D'Ambrosio,6.5,False,,
18,Kouvonkorpi,66.0,23,D,Pellegrino Ma.,6.0,False,,
18,Kouvonkorpi,66.0,24,A,Diao,,False,,
18,Kouvonkorpi,66.0,25,A,Luvumbo,5.5,False,,
18,Pekkala,76.0,1,P,Martinez Josep,6.0,False,,
18,Pekkala,76.0,2,D,Cambiaso,5.0,False,,
18,Pekkala,76.0,3,D,Hernandez Theo,5.0,False,,
18,Pekkala,76.0,4,D,Calafiori,7.0,False,,
18,Pekkala,76.0,5,C,Harroui,6.5,False,,
18,Pekkala,76.0,6,C,De Ketelaere,10.0,False,GG,
18,Pekkala,76.0,7,C,Alcaraz,,False,,
18,Pekkala,76.0,8,C,Soule,8.5,False,G S,
18,Pekkala,76.0,9,A,Thuram Ma.,6.5,False,,
18,Pekkala,76.0,10,A,Pulisic,5.5,False,,
18,Pekkala,76.0,11,A,Dybala,10.0,False,GG,
18,Pekkala,76.0,12,P,Leali,,False,,
18,Pekkala,76.0,13,A,Krstovic,6.0,False,,
18,Pekkala,76.0,14,A,Colombo Lo.,,False,,
18,Pekkala,76.0,15,C,Baldanzi,6.0,True,,
18,Pekkala,76.0,16,C,Mitrovic,,False,,
18,Pekkala,76.0,17,C,Fabbian,8.0,False,G,
18,Pekkala,76.0,18,C,Aouar,,False,,
18,Pekkala,76.0,19,D,Holm,6.0,False,,
18,Pekkala,76.0,20,D,Valeri,5.5,False,,
18,Pekkala,76.0,21,A,Castro San.,,False,,
18,Pekkala,76.0,22,D,Monterisi,,False,,
18,Pekkala,76.0,23,D,Doig,5.5,False,,
18,Pekkala,76.0,24,D,Pedersen,5.5,False,,
18,Pekkala,76.0,25,D,Thiaw,,False,,
18,Pekkala,76.0,26,A,Popovic,,False,,
18,Putula,68.0,1,P,Montipo,7.5,False,,-2
18,Putula,68.0,2,D,Kolasinac,7.0,False,,
